time,reporter,call_sign,band
2020-12-15 07:26:00,CP6EE,LU7DSU,40m
2020-12-15 07:26:00,DP0GVN,LU7DSU,40m
2020-12-15 07:26:00,DP0GVN-1,LU7DSU,40m
2020-12-15 07:26:00,LU1IBL,LU7DSU,40m
2020-12-15 07:26:00,LU2MMR,LU7DSU,40m
2020-12-15 07:26:00,LU2MMR,LU7DSU,40m
2020-12-15 07:26:00,LU3BCM,LU7DSU,40m
2020-12-15 07:26:00,LU4AA,LU7DSU,40m
2020-12-15 07:26:00,LU7WA,LU7DSU,40m
2020-12-15 07:26:00,LU8DPV,LU7DSU,40m
2020-12-15 07:26:00,LW1EAA,LU7DSU,40m
2020-12-15 07:26:00,LW1EAA,LU7DSU,40m
2020-12-15 07:26:00,PT2FHC,LU7DSU,40m
2020-12-15 07:26:00,PY2SWL,LU7DSU,40m
2020-12-15 07:26:00,PY2ZOT,LU7DSU,40m
2020-12-15 07:26:00,PY3FF,LU7DSU,40m
2020-12-15 07:26:00,CE3VRT,LU8YD,40m
2020-12-15 07:26:00,DP0GVN-1,LU8YD,40m
2020-12-15 07:26:00,LU3BCM,LU8YD,40m
2020-12-15 07:26:00,LU7WA,LU8YD,40m
2020-12-15 07:26:00,LU8DPV,LU8YD,40m
2020-12-15 07:26:00,LW1EAA,LU8YD,40m
2020-12-15 07:26:00,LW1EAA,LU8YD,40m
2020-12-15 07:28:00,LU1ESY,LU1ZG,20m
2020-12-15 07:28:00,LU2BN,LU1ZG,20m
2020-12-15 07:28:00,LU2MMR,LU1ZG,20m
2020-12-15 07:28:00,LU3DJ,LU1ZG,20m
2020-12-15 07:28:00,LU7FIA,LU1ZG,20m
2020-12-15 07:28:00,LU9MHH,LU1ZG,20m
2020-12-15 07:28:00,CE3BSK,LU3BCM,40m
2020-12-15 07:28:00,CE3VRT,LU3BCM,40m
2020-12-15 07:28:00,CP6EE,LU3BCM,40m
2020-12-15 07:28:00,DP0GVN,LU3BCM,40m
2020-12-15 07:28:00,DP0GVN-1,LU3BCM,40m
2020-12-15 07:28:00,LU1IBL,LU3BCM,40m
2020-12-15 07:28:00,LU1MAW,LU3BCM,40m
2020-12-15 07:28:00,LU4HK,LU3BCM,40m
2020-12-15 07:28:00,LU7DSU,LU3BCM,40m
2020-12-15 07:28:00,LU7WA,LU3BCM,40m
2020-12-15 07:28:00,LU8DPV,LU3BCM,40m
2020-12-15 07:28:00,PT2FHC,LU3BCM,40m
2020-12-15 07:28:00,PY2SWL,LU3BCM,40m
2020-12-15 07:28:00,PY2ZOT,LU3BCM,40m
2020-12-15 07:28:00,PY3FF,LU3BCM,40m
2020-12-15 07:28:00,DP0GVN,LU5CQC,20m
2020-12-15 07:28:00,DP0GVN-1,LU5CQC,20m
2020-12-15 07:28:00,LU1ESY,LU5CQC,20m
2020-12-15 07:28:00,LU2BN,LU5CQC,20m
2020-12-15 07:28:00,DP0GVN,LU5FF,20m
2020-12-15 07:28:00,DP0GVN-1,LU5FF,20m
2020-12-15 07:28:00,LU9MHH,LU5FF,20m
2020-12-15 07:28:00,CE3JSX,LU9XT,20m
2020-12-15 07:28:00,DP0GVN,LU9XT,20m
2020-12-15 07:28:00,DP0GVN-1,LU9XT,20m
2020-12-15 07:28:00,LU2BN,LU9XT,20m
2020-12-15 07:28:00,LU3DJ,LU9XT,20m
2020-12-15 07:28:00,LU7FIA,LU9XT,20m
2020-12-15 07:28:00,LU9MHH,LU9XT,20m
2020-12-15 07:28:00,CE3VRT,LW1EAA,40m
2020-12-15 07:28:00,CP6EE,LW1EAA,40m
2020-12-15 07:28:00,DP0GVN,LW1EAA,40m
2020-12-15 07:28:00,DP0GVN-1,LW1EAA,40m
2020-12-15 07:28:00,LU1IBL,LW1EAA,40m
2020-12-15 07:28:00,LU1MAW,LW1EAA,40m
2020-12-15 07:28:00,LU2MMR,LW1EAA,40m
2020-12-15 07:28:00,LU4HK,LW1EAA,40m
2020-12-15 07:28:00,LU4HK,LW1EAA,40m
2020-12-15 07:28:00,LU7DSU,LW1EAA,40m
2020-12-15 07:28:00,LU7WA,LW1EAA,40m
2020-12-15 07:28:00,LU8DPV,LW1EAA,40m
2020-12-15 07:28:00,PT2FHC,LW1EAA,40m
2020-12-15 07:28:00,PY2SWL,LW1EAA,40m
2020-12-15 07:28:00,PY2ZOT,LW1EAA,40m
2020-12-15 07:28:00,PY3FF,LW1EAA,40m
2020-12-15 07:30:00,CE3VRT,LU3BCM,40m
2020-12-15 07:30:00,CP6EE,LU3BCM,40m
2020-12-15 07:30:00,DP0GVN,LU3BCM,40m
2020-12-15 07:30:00,DP0GVN-1,LU3BCM,40m
2020-12-15 07:30:00,LU1IBL,LU3BCM,40m
2020-12-15 07:30:00,LU1MAW,LU3BCM,40m
2020-12-15 07:30:00,LU2MMR,LU3BCM,40m
2020-12-15 07:30:00,LU4HK,LU3BCM,40m
2020-12-15 07:30:00,LU7DSU,LU3BCM,40m
2020-12-15 07:30:00,LU7WA,LU3BCM,40m
2020-12-15 07:30:00,LU8DPV,LU3BCM,40m
2020-12-15 07:30:00,LW1EAA,LU3BCM,40m
2020-12-15 07:30:00,PT2FHC,LU3BCM,40m
2020-12-15 07:30:00,PY2SWL,LU3BCM,40m
2020-12-15 07:30:00,PY3FF,LU3BCM,40m
2020-12-15 07:30:00,DP0GVN,LU7FIA,20m
2020-12-15 07:30:00,DP0GVN-1,LU7FIA,20m
2020-12-15 07:30:00,CE3VRT,LU8YD,40m
2020-12-15 07:30:00,DP0GVN-1,LU8YD,40m
2020-12-15 07:30:00,LU1IBL,LU8YD,40m
2020-12-15 07:30:00,LU1MAW,LU8YD,40m
2020-12-15 07:30:00,LU4HK,LU8YD,40m
2020-12-15 07:30:00,LU5AG,LU8YD,40m
2020-12-15 07:30:00,LU7DSU,LU8YD,40m
2020-12-15 07:30:00,LU7WA,LU8YD,40m
2020-12-15 07:30:00,LU8DPV,LU8YD,40m
2020-12-15 07:30:00,PT2FHC,LU8YD,40m
2020-12-15 07:30:00,PY3FF,LU8YD,40m
2020-12-15 07:30:00,CE3VRT,PY2ZOT,40m
2020-12-15 07:30:00,DP0GVN-1,PY2ZOT,40m
2020-12-15 07:30:00,LU1IBL,PY2ZOT,40m
2020-12-15 07:30:00,LU1MAW,PY2ZOT,40m
2020-12-15 07:30:00,LU2MMR,PY2ZOT,40m
2020-12-15 07:30:00,LU4HK,PY2ZOT,40m
2020-12-15 07:30:00,LU7DSU,PY2ZOT,40m
2020-12-15 07:30:00,PY3FF,PY2ZOT,40m
2020-12-15 07:32:00,CE3VRT,CP6EE,40m
2020-12-15 07:32:00,DP0GVN-1,CP6EE,40m
2020-12-15 07:32:00,LU1IBL,CP6EE,40m
2020-12-15 07:32:00,LU1MAW,CP6EE,40m
2020-12-15 07:32:00,LU3BCM,CP6EE,40m
2020-12-15 07:32:00,LU7DSU,CP6EE,40m
2020-12-15 07:32:00,LW1EAA,CP6EE,40m
2020-12-15 07:32:00,LW1EAA,CP6EE,40m
2020-12-15 07:32:00,CE3JSX,LU3DEI,20m
2020-12-15 07:32:00,DP0GVN,LU3DEI,20m
2020-12-15 07:32:00,DP0GVN-1,LU3DEI,20m
2020-12-15 07:32:00,LU1ZG,LU3DEI,20m
2020-12-15 07:32:00,DP0GVN-1,LU5FF,20m
2020-12-15 07:32:00,LU1ZG,LU5FF,20m
2020-12-15 07:32:00,LU2BN,LU5FF,20m
2020-12-15 07:32:00,PT2FHC,LU5FF,20m
2020-12-15 07:32:00,CE3VRT,LU7WA,40m
2020-12-15 07:32:00,DP0GVN,LU7WA,40m
2020-12-15 07:32:00,DP0GVN-1,LU7WA,40m
2020-12-15 07:32:00,LU1IBL,LU7WA,40m
2020-12-15 07:32:00,LU1MAW,LU7WA,40m
2020-12-15 07:32:00,LU2MMR,LU7WA,40m
2020-12-15 07:32:00,LU3BCM,LU7WA,40m
2020-12-15 07:32:00,LU4HK,LU7WA,40m
2020-12-15 07:32:00,LU4HK,LU7WA,40m
2020-12-15 07:32:00,LU7DSU,LU7WA,40m
2020-12-15 07:32:00,LW1EAA,LU7WA,40m
2020-12-15 07:32:00,LW1EAA,LU7WA,40m
2020-12-15 07:32:00,CE3VRT,LU8DPV,40m
2020-12-15 07:32:00,DP0GVN,LU8DPV,40m
2020-12-15 07:32:00,DP0GVN-1,LU8DPV,40m
2020-12-15 07:32:00,LU1IBL,LU8DPV,40m
2020-12-15 07:32:00,LU1MAW,LU8DPV,40m
2020-12-15 07:32:00,LU2MMR,LU8DPV,40m
2020-12-15 07:32:00,LU3BCM,LU8DPV,40m
2020-12-15 07:32:00,LU4HK,LU8DPV,40m
2020-12-15 07:32:00,LU7DSU,LU8DPV,40m
2020-12-15 07:32:00,LW1EAA,LU8DPV,40m
2020-12-15 07:32:00,LW1EAA,LU8DPV,40m
2020-12-15 07:32:00,PT2FHC,LU8DPV,40m
2020-12-15 07:32:00,PY2SWL,LU8DPV,40m
2020-12-15 07:32:00,CE3VRT,PY3FF,40m
2020-12-15 07:32:00,LU1MAW,PY3FF,40m
2020-12-15 07:32:00,LU3BCM,PY3FF,40m
2020-12-15 07:32:00,LU4HK,PY3FF,40m
2020-12-15 07:32:00,LU7DSU,PY3FF,40m
2020-12-15 07:32:00,PY2ZOT,PY3FF,40m
2020-12-15 07:34:00,CE3VRT,CE3PYK,40m
2020-12-15 07:34:00,LU1IBL,CE3PYK,40m
2020-12-15 07:34:00,LU5AG,CE3PYK,40m
2020-12-15 07:34:00,LU7DSU,CE3PYK,40m
2020-12-15 07:34:00,LU7WA,CE3PYK,40m
2020-12-15 07:34:00,LU8DPV,CE3PYK,40m
2020-12-15 07:34:00,LW1EAA,CE3PYK,40m
2020-12-15 07:34:00,LW1EAA,CE3PYK,40m
2020-12-15 07:34:00,CE3VRT,LU1MAW,40m
2020-12-15 07:34:00,DP0GVN,LU1MAW,40m
2020-12-15 07:34:00,DP0GVN-1,LU1MAW,40m
2020-12-15 07:34:00,LU1IBL,LU1MAW,40m
2020-12-15 07:34:00,LU7DSU,LU1MAW,40m
2020-12-15 07:34:00,LU7WA,LU1MAW,40m
2020-12-15 07:34:00,LU8DPV,LU1MAW,40m
2020-12-15 07:34:00,PT2FHC,LU1MAW,40m
2020-12-15 07:34:00,PY3FF,LU1MAW,40m
2020-12-15 07:34:00,CE3VRT,LU3BCM,40m
2020-12-15 07:34:00,CP6EE,LU3BCM,40m
2020-12-15 07:34:00,DP0GVN,LU3BCM,40m
2020-12-15 07:34:00,DP0GVN-1,LU3BCM,40m
2020-12-15 07:34:00,LU1IBL,LU3BCM,40m
2020-12-15 07:34:00,LU2MMR,LU3BCM,40m
2020-12-15 07:34:00,LU2MMR,LU3BCM,40m
2020-12-15 07:34:00,LU7DSU,LU3BCM,40m
2020-12-15 07:34:00,LU7WA,LU3BCM,40m
2020-12-15 07:34:00,LW1EAA,LU3BCM,40m
2020-12-15 07:34:00,LW1EAA,LU3BCM,40m
2020-12-15 07:34:00,PT2FHC,LU3BCM,40m
2020-12-15 07:34:00,PY2SWL,LU3BCM,40m
2020-12-15 07:34:00,PY3FF,LU3BCM,40m
2020-12-15 07:34:00,CE3VRT,LU4HK,40m
2020-12-15 07:34:00,DP0GVN,LU4HK,40m
2020-12-15 07:34:00,DP0GVN-1,LU4HK,40m
2020-12-15 07:34:00,LU1IBL,LU4HK,40m
2020-12-15 07:34:00,LU7DSU,LU4HK,40m
2020-12-15 07:34:00,LU7WA,LU4HK,40m
2020-12-15 07:34:00,LU8DPV,LU4HK,40m
2020-12-15 07:34:00,LW1EAA,LU4HK,40m
2020-12-15 07:34:00,LW1EAA,LU4HK,40m
2020-12-15 07:34:00,PT2FHC,LU4HK,40m
2020-12-15 07:34:00,PY2SWL,LU4HK,40m
2020-12-15 07:34:00,PY3FF,LU4HK,40m
2020-12-15 07:34:00,CE3VRT,LU8YD,40m
2020-12-15 07:34:00,DP0GVN-1,LU8YD,40m
2020-12-15 07:34:00,LU1IBL,LU8YD,40m
2020-12-15 07:34:00,LU5AG,LU8YD,40m
2020-12-15 07:34:00,LU7DSU,LU8YD,40m
2020-12-15 07:34:00,LU7WA,LU8YD,40m
2020-12-15 07:34:00,LU8DPV,LU8YD,40m
2020-12-15 07:34:00,PT2FHC,LU8YD,40m
2020-12-15 07:34:00,CE3VRT,PY2ZOT,40m
2020-12-15 07:34:00,LU1IBL,PY2ZOT,40m
2020-12-15 07:34:00,LU2MMR,PY2ZOT,40m
2020-12-15 07:34:00,LU7DSU,PY2ZOT,40m
2020-12-15 07:34:00,LW1EAA,PY2ZOT,40m
2020-12-15 07:34:00,LW1EAA,PY2ZOT,40m
2020-12-15 07:34:00,PY3FF,PY2ZOT,40m
2020-12-15 07:36:00,CE3VRT,LU7DSU,40m
2020-12-15 07:36:00,CP6EE,LU7DSU,40m
2020-12-15 07:36:00,DP0GVN,LU7DSU,40m
2020-12-15 07:36:00,DP0GVN-1,LU7DSU,40m
2020-12-15 07:36:00,LU1IBL,LU7DSU,40m
2020-12-15 07:36:00,LU1IBL,LU7DSU,40m
2020-12-15 07:36:00,LU1IBL,LU7DSU,40m
2020-12-15 07:36:00,LU1MAW,LU7DSU,40m
2020-12-15 07:36:00,LU2MMR,LU7DSU,40m
2020-12-15 07:36:00,LU2MMR,LU7DSU,40m
2020-12-15 07:36:00,LU3BCM,LU7DSU,40m
2020-12-15 07:36:00,LU4HK,LU7DSU,40m
2020-12-15 07:36:00,LU7WA,LU7DSU,40m
2020-12-15 07:36:00,LU8DPV,LU7DSU,40m
2020-12-15 07:36:00,LW1EAA,LU7DSU,40m
2020-12-15 07:36:00,LW1EAA,LU7DSU,40m
2020-12-15 07:36:00,PT2FHC,LU7DSU,40m
2020-12-15 07:36:00,PY2SWL,LU7DSU,40m
2020-12-15 07:36:00,PY2ZOT,LU7DSU,40m
2020-12-15 07:36:00,PY3FF,LU7DSU,40m
2020-12-15 07:36:00,CE3BSK,LU9XT,20m
2020-12-15 07:36:00,CE3JSX,LU9XT,20m
2020-12-15 07:36:00,DP0GVN,LU9XT,20m
2020-12-15 07:36:00,DP0GVN-1,LU9XT,20m
2020-12-15 07:36:00,LU1ZG,LU9XT,20m
2020-12-15 07:36:00,LU2BN,LU9XT,20m
2020-12-15 07:36:00,LU3DJ,LU9XT,20m
2020-12-15 07:36:00,LU5CQC,LU9XT,20m
2020-12-15 07:36:00,LU5FF,LU9XT,20m
2020-12-15 07:36:00,LU7FIA,LU9XT,20m
2020-12-15 07:36:00,LU9MHH,LU9XT,20m
2020-12-15 07:36:00,LW3DSM,LU9XT,40m
2020-12-15 07:36:00,PY2SWL,LU9XT,20m
2020-12-15 07:38:00,CE3VRT,LU1MAW,40m
2020-12-15 07:38:00,DP0GVN,LU1MAW,40m
2020-12-15 07:38:00,DP0GVN-1,LU1MAW,40m
2020-12-15 07:38:00,LU1IBL,LU1MAW,40m
2020-12-15 07:38:00,LU7DSU,LU1MAW,40m
2020-12-15 07:38:00,LU7WA,LU1MAW,40m
2020-12-15 07:38:00,LW1EAA,LU1MAW,40m
2020-12-15 07:38:00,LW1EAA,LU1MAW,40m
2020-12-15 07:38:00,PT2FHC,LU1MAW,40m
2020-12-15 07:38:00,PY3FF,LU1MAW,40m
2020-12-15 07:38:00,LU2BN,LU1ZG,20m
2020-12-15 07:38:00,LU2MMR,LU1ZG,20m
2020-12-15 07:38:00,LU3DJ,LU1ZG,20m
2020-12-15 07:38:00,LU5CQC,LU1ZG,20m
2020-12-15 07:38:00,LU7FIA,LU1ZG,20m
2020-12-15 07:38:00,LU9MHH,LU1ZG,20m
2020-12-15 07:38:00,LU9XT,LU1ZG,20m
2020-12-15 07:38:00,LW3DSM,LU1ZG,40m
2020-12-15 07:38:00,CE3BSK,LU3BCM,40m
2020-12-15 07:38:00,CE3VRT,LU3BCM,40m
2020-12-15 07:38:00,CP6EE,LU3BCM,40m
2020-12-15 07:38:00,DP0GVN,LU3BCM,40m
2020-12-15 07:38:00,DP0GVN-1,LU3BCM,40m
2020-12-15 07:38:00,LU1IBL,LU3BCM,40m
2020-12-15 07:38:00,LU2MMR,LU3BCM,40m
2020-12-15 07:38:00,LU4HK,LU3BCM,40m
2020-12-15 07:38:00,LU7DSU,LU3BCM,40m
2020-12-15 07:38:00,LU7WA,LU3BCM,40m
2020-12-15 07:38:00,LW1EAA,LU3BCM,40m
2020-12-15 07:38:00,LW1EAA,LU3BCM,40m
2020-12-15 07:38:00,PT2FHC,LU3BCM,40m
2020-12-15 07:38:00,PY2SWL,LU3BCM,40m
2020-12-15 07:38:00,PY2ZOT,LU3BCM,40m
2020-12-15 07:38:00,PY3FF,LU3BCM,40m
2020-12-15 07:38:00,CE3VRT,LU5AG,40m
2020-12-15 07:38:00,DP0GVN,LU5AG,40m
2020-12-15 07:38:00,DP0GVN-1,LU5AG,40m
2020-12-15 07:38:00,LU1IBL,LU5AG,40m
2020-12-15 07:38:00,LU2MMR,LU5AG,40m
2020-12-15 07:38:00,LU4HK,LU5AG,40m
2020-12-15 07:38:00,LU7DSU,LU5AG,40m
2020-12-15 07:38:00,LU7WA,LU5AG,40m
2020-12-15 07:38:00,PT2FHC,LU5AG,40m
2020-12-15 07:38:00,PY2ZOT,LU5AG,40m
2020-12-15 07:38:00,PY3FF,LU5AG,40m
2020-12-15 07:38:00,DP0GVN,LU5FF,20m
2020-12-15 07:38:00,DP0GVN-1,LU5FF,20m
2020-12-15 07:38:00,LU3DJ,LU5FF,20m
2020-12-15 07:38:00,LU9XT,LU5FF,20m
2020-12-15 07:38:00,CE3VRT,LU8YD,40m
2020-12-15 07:38:00,DP0GVN-1,LU8YD,40m
2020-12-15 07:38:00,LU4HK,LU8YD,40m
2020-12-15 07:38:00,LU7DSU,LU8YD,40m
2020-12-15 07:38:00,LU7WA,LU8YD,40m
2020-12-15 07:38:00,LW1EAA,LU8YD,40m
2020-12-15 07:38:00,LW1EAA,LU8YD,40m
2020-12-15 07:38:00,PT2FHC,LU8YD,40m
2020-12-15 07:40:00,CE3VRT,CP6EE,40m
2020-12-15 07:40:00,DP0GVN-1,CP6EE,40m
2020-12-15 07:40:00,LU1IBL,CP6EE,40m
2020-12-15 07:40:00,LU1MAW,CP6EE,40m
2020-12-15 07:40:00,LU7DSU,CP6EE,40m
2020-12-15 07:40:00,LU8DPV,CP6EE,40m
2020-12-15 07:40:00,PY3FF,CP6EE,40m
2020-12-15 07:40:00,LU1ZG,DP0GVN,20m
2020-12-15 07:40:00,CE3VRT,LU3BCM,40m
2020-12-15 07:40:00,DP0GVN,LU3BCM,40m
2020-12-15 07:40:00,DP0GVN-1,LU3BCM,40m
2020-12-15 07:40:00,LU1IBL,LU3BCM,40m
2020-12-15 07:40:00,LU1MAW,LU3BCM,40m
2020-12-15 07:40:00,LU2MMR,LU3BCM,40m
2020-12-15 07:40:00,LU4HK,LU3BCM,40m
2020-12-15 07:40:00,LU7DSU,LU3BCM,40m
2020-12-15 07:40:00,LU8DPV,LU3BCM,40m
2020-12-15 07:40:00,PT2FHC,LU3BCM,40m
2020-12-15 07:40:00,PY2SWL,LU3BCM,40m
2020-12-15 07:40:00,PY2ZOT,LU3BCM,40m
2020-12-15 07:40:00,PY3FF,LU3BCM,40m
2020-12-15 07:40:00,DP0GVN,LU7DID,20m
2020-12-15 07:40:00,DP0GVN-1,LU7DID,20m
2020-12-15 07:40:00,CE3VRT,LU7WA,40m
2020-12-15 07:40:00,DP0GVN,LU7WA,40m
2020-12-15 07:40:00,DP0GVN-1,LU7WA,40m
2020-12-15 07:40:00,LU1IBL,LU7WA,40m
2020-12-15 07:40:00,LU1MAW,LU7WA,40m
2020-12-15 07:40:00,LU2MMR,LU7WA,40m
2020-12-15 07:40:00,LU4HK,LU7WA,40m
2020-12-15 07:40:00,LU7DSU,LU7WA,40m
2020-12-15 07:40:00,LU8DPV,LU7WA,40m
2020-12-15 07:40:00,PT2FHC,LU7WA,40m
2020-12-15 07:40:00,PY2ZOT,LU7WA,40m
2020-12-15 07:40:00,PY3FF,LU7WA,40m
2020-12-15 07:40:00,CE3VRT,LW1EAA,40m
2020-12-15 07:40:00,DP0GVN,LW1EAA,40m
2020-12-15 07:40:00,DP0GVN-1,LW1EAA,40m
2020-12-15 07:40:00,LU1IBL,LW1EAA,40m
2020-12-15 07:40:00,LU1MAW,LW1EAA,40m
2020-12-15 07:40:00,LU2MMR,LW1EAA,40m
2020-12-15 07:40:00,LU4HK,LW1EAA,40m
2020-12-15 07:40:00,LU7DSU,LW1EAA,40m
2020-12-15 07:40:00,PT2FHC,LW1EAA,40m
2020-12-15 07:40:00,PY2SWL,LW1EAA,40m
2020-12-15 07:40:00,PY2ZOT,LW1EAA,40m
2020-12-15 07:40:00,PY3FF,LW1EAA,40m
2020-12-15 07:42:00,CE3VRT,LU1MAW,40m
2020-12-15 07:42:00,DP0GVN,LU1MAW,40m
2020-12-15 07:42:00,DP0GVN-1,LU1MAW,40m
2020-12-15 07:42:00,LU1IBL,LU1MAW,40m
2020-12-15 07:42:00,LU3BCM,LU1MAW,40m
2020-12-15 07:42:00,LU7WA,LU1MAW,40m
2020-12-15 07:42:00,LU8DPV,LU1MAW,40m
2020-12-15 07:42:00,PT2FHC,LU1MAW,40m
2020-12-15 07:42:00,CE3VRT,LU4HK,40m
2020-12-15 07:42:00,DP0GVN,LU4HK,40m
2020-12-15 07:42:00,DP0GVN-1,LU4HK,40m
2020-12-15 07:42:00,LU1IBL,LU4HK,40m
2020-12-15 07:42:00,LU3BCM,LU4HK,40m
2020-12-15 07:42:00,LU7WA,LU4HK,40m
2020-12-15 07:42:00,LU8DPV,LU4HK,40m
2020-12-15 07:42:00,LW1EAA,LU4HK,40m
2020-12-15 07:42:00,LW1EAA,LU4HK,40m
2020-12-15 07:42:00,PT2FHC,LU4HK,40m
2020-12-15 07:42:00,PY2SWL,LU4HK,40m
2020-12-15 07:42:00,PY2ZOT,LU4HK,40m
2020-12-15 07:42:00,CE3VRT,LU7DSU,40m
2020-12-15 07:42:00,CP6EE,LU7DSU,40m
2020-12-15 07:42:00,DP0GVN,LU7DSU,40m
2020-12-15 07:42:00,DP0GVN-1,LU7DSU,40m
2020-12-15 07:42:00,LU1IBL,LU7DSU,40m
2020-12-15 07:42:00,LU2MMR,LU7DSU,40m
2020-12-15 07:42:00,LU3BCM,LU7DSU,40m
2020-12-15 07:42:00,LU7WA,LU7DSU,40m
2020-12-15 07:42:00,LU8DPV,LU7DSU,40m
2020-12-15 07:42:00,LW1EAA,LU7DSU,40m
2020-12-15 07:42:00,LW1EAA,LU7DSU,40m
2020-12-15 07:42:00,PT2FHC,LU7DSU,40m
2020-12-15 07:42:00,PY2SWL,LU7DSU,40m
2020-12-15 07:42:00,DP0GVN,LU7FIA,20m
2020-12-15 07:42:00,DP0GVN-1,LU7FIA,20m
2020-12-15 07:42:00,CE3VRT,LU8YD,40m
2020-12-15 07:42:00,DP0GVN-1,LU8YD,40m
2020-12-15 07:42:00,LU3BCM,LU8YD,40m
2020-12-15 07:42:00,LU7WA,LU8YD,40m
2020-12-15 07:42:00,PT2FHC,LU8YD,40m
2020-12-15 07:42:00,CE3VRT,PY3FF,40m
2020-12-15 07:42:00,LU7WA,PY3FF,40m
2020-12-15 07:42:00,LU8DPV,PY3FF,40m
2020-12-15 07:42:00,LW1EAA,PY3FF,40m
2020-12-15 07:42:00,LW1EAA,PY3FF,40m
2020-12-15 07:42:00,PY2ZOT,PY3FF,40m
2020-12-15 07:44:00,CE3VRT,CE3PYK,40m
2020-12-15 07:44:00,LU1IBL,CE3PYK,40m
2020-12-15 07:44:00,LU1MAW,CE3PYK,40m
2020-12-15 07:44:00,LU3BCM,CE3PYK,40m
2020-12-15 07:44:00,LU4HK,CE3PYK,40m
2020-12-15 07:44:00,LU7DSU,CE3PYK,40m
2020-12-15 07:44:00,LU7WA,CE3PYK,40m
2020-12-15 07:44:00,LW1EAA,CE3PYK,40m
2020-12-15 07:44:00,LW1EAA,CE3PYK,40m
2020-12-15 07:44:00,CE3VRT,LU8DPV,40m
2020-12-15 07:44:00,DP0GVN,LU8DPV,40m
2020-12-15 07:44:00,DP0GVN-1,LU8DPV,40m
2020-12-15 07:44:00,LU1IBL,LU8DPV,40m
2020-12-15 07:44:00,LU1MAW,LU8DPV,40m
2020-12-15 07:44:00,LU2MMR,LU8DPV,40m
2020-12-15 07:44:00,LU4HK,LU8DPV,40m
2020-12-15 07:44:00,LU7DSU,LU8DPV,40m
2020-12-15 07:44:00,LU7WA,LU8DPV,40m
2020-12-15 07:44:00,PT2FHC,LU8DPV,40m
2020-12-15 07:44:00,PY3FF,LU8DPV,40m
2020-12-15 07:44:00,CE3BSK,LU9XT,20m
2020-12-15 07:44:00,CE3JSX,LU9XT,20m
2020-12-15 07:44:00,DP0GVN,LU9XT,20m
2020-12-15 07:44:00,DP0GVN-1,LU9XT,20m
2020-12-15 07:44:00,LU1ZG,LU9XT,20m
2020-12-15 07:44:00,LU2BN,LU9XT,20m
2020-12-15 07:44:00,LU5CQC,LU9XT,20m
2020-12-15 07:44:00,LU5FF,LU9XT,20m
2020-12-15 07:44:00,LU7FIA,LU9XT,20m
2020-12-15 07:44:00,LU9MHH,LU9XT,20m
2020-12-15 07:44:00,LW2EE,LU9XT,20m
2020-12-15 07:44:00,LW3DSM,LU9XT,40m
2020-12-15 07:44:00,PY2SWL,LU9XT,20m
2020-12-15 07:46:00,DP0GVN,LU1MAW,40m
2020-12-15 07:46:00,DP0GVN-1,LU1MAW,40m
2020-12-15 07:46:00,LU1IBL,LU1MAW,40m
2020-12-15 07:46:00,LU7DSU,LU1MAW,40m
2020-12-15 07:46:00,LU7WA,LU1MAW,40m
2020-12-15 07:46:00,LU8DPV,LU1MAW,40m
2020-12-15 07:46:00,PT2FHC,LU1MAW,40m
2020-12-15 07:46:00,PY3FF,LU1MAW,40m
2020-12-15 07:46:00,CE3VRT,LU3BCM,40m
2020-12-15 07:46:00,DP0GVN,LU3BCM,40m
2020-12-15 07:46:00,DP0GVN-1,LU3BCM,40m
2020-12-15 07:46:00,LU1IBL,LU3BCM,40m
2020-12-15 07:46:00,LU2MMR,LU3BCM,40m
2020-12-15 07:46:00,LU4AA,LU3BCM,40m
2020-12-15 07:46:00,LU4HK,LU3BCM,40m
2020-12-15 07:46:00,LU7DSU,LU3BCM,40m
2020-12-15 07:46:00,LU7WA,LU3BCM,40m
2020-12-15 07:46:00,LW1EAA,LU3BCM,40m
2020-12-15 07:46:00,LW1EAA,LU3BCM,40m
2020-12-15 07:46:00,PT2FHC,LU3BCM,40m
2020-12-15 07:46:00,PY2SWL,LU3BCM,40m
2020-12-15 07:46:00,PY3FF,LU3BCM,40m
2020-12-15 07:46:00,DP0GVN,LU5FF,20m
2020-12-15 07:46:00,DP0GVN-1,LU5FF,20m
2020-12-15 07:46:00,LU1ZG,LU5FF,20m
2020-12-15 07:46:00,CE3VRT,LU8YD,40m
2020-12-15 07:46:00,DP0GVN,LU8YD,40m
2020-12-15 07:46:00,DP0GVN-1,LU8YD,40m
2020-12-15 07:46:00,LU4HK,LU8YD,40m
2020-12-15 07:46:00,LU7DSU,LU8YD,40m
2020-12-15 07:46:00,LU7WA,LU8YD,40m
2020-12-15 07:46:00,LW1EAA,LU8YD,40m
2020-12-15 07:46:00,LW1EAA,LU8YD,40m
2020-12-15 07:46:00,PT2FHC,LU8YD,40m
2020-12-15 07:48:00,LU1ZG,DP0GVN,20m
2020-12-15 07:48:00,CE3VRT,LU3BCM,40m
2020-12-15 07:48:00,DP0GVN,LU3BCM,40m
2020-12-15 07:48:00,DP0GVN-1,LU3BCM,40m
2020-12-15 07:48:00,LU1IBL,LU3BCM,40m
2020-12-15 07:48:00,LU1MAW,LU3BCM,40m
